Member_number,Date,productId,items,productName,price,Category,TotalPrice,Transactions_id
2325,2014-10-22,70,2,margarine,3.5,Pantry Staples,7.0,4935
1951,2014-07-27,50,3,bottled beer,1.8,Beverages,5.4,3561
1862,2014-10-27,46,2,pasta,3.1,Pantry Staples,6.2,3191
1877,2014-06-16,154,1,cake bar,2.4,Bakery & Sweets,2.4,3247
3236,2014-04-17,77,2,dish cleaner,2.5,Household & Hygiene,5.0,8328
2068,2014-06-02,162,1,specialty vegetables,6.5,Fresh Food,6.5,3991
1388,2014-05-08,58,1,ice cream,1.8,Frozen & Processed Food,1.8,1415
4014,2014-05-27,28,3,misc. beverages,1.2,Beverages,3.5999999999999996,11216
1719,2014-08-08,82,2,pet care,5.8,Pet Care,11.6,2619
4167,2014-10-28,116,3,sauces,2.45,Pantry Staples,7.3500000000000005,11796
3099,2014-09-04,35,3,sugar,1.2,Bakery & Sweets,3.5999999999999996,7818
1998,2014-02-03,6,2,pot plants,3.5,Household & Hygiene,7.0,3711
3630,2014-07-27,72,3,salt,0.7,Pantry Staples,2.0999999999999996,9798
1365,2014-02-01,15,3,specialty bar,5.2,Bakery & Sweets,15.600000000000001,1327
2878,2014-11-04,24,1,pastry,3.1,Bakery & Sweets,3.1,7015
3158,2014-02-14,41,3,processed cheese,6.4,Dairy,19.200000000000003,8044
3842,2014-10-13,153,2,organic products,9.4,Personal Care,18.8,10598
2738,2014-10-31,58,1,ice cream,1.8,Frozen & Processed Food,1.8,6480
4595,2014-06-11,80,3,salty snack,0.5,Snacks,1.5,13445
1979,2014-12-16,16,3,butter milk,6.1,Dairy,18.299999999999997,3646
3411,2014-12-03,131,2,roll products,8.6,Specialty & Seasonal,17.2,8953
4703,2014-10-20,18,3,yogurt,2.2,Dairy,6.6000000000000005,13883
1615,2014-11-30,17,2,bottled water,0.5,Beverages,1.0,2252
1710,2014-03-08,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,2590
2699,2014-07-18,116,3,sauces,2.45,Pantry Staples,7.3500000000000005,6331
1859,2014-02-04,38,2,soda,0.8,Beverages,1.6,3178
1997,2014-10-30,38,1,soda,0.8,Beverages,0.8,3710
4852,2014-01-09,45,2,curd,9.8,Dairy,19.6,14450
4893,2014-07-22,72,1,salt,0.7,Pantry Staples,0.7,14604
4985,2014-03-12,62,1,pickled vegetables,2.7,Fresh Food,2.7,14910
4428,2014-08-16,27,2,coffee,8.5,Beverages,17.0,12814
1979,2014-05-09,17,2,bottled water,0.5,Beverages,1.0,3643
2847,2014-01-04,70,3,margarine,3.5,Pantry Staples,10.5,6889
3879,2014-01-10,45,3,curd,9.8,Dairy,29.400000000000002,10739
4735,2014-03-30,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,14003
2038,2014-10-14,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,3862
2132,2014-12-19,44,2,newspapers,3.2,Specialty & Seasonal,6.4,4217
3560,2014-05-27,39,1,detergent,5.5,Household & Hygiene,5.5,9529
1354,2014-10-18,69,3,domestic eggs,1.25,Fresh Food,3.75,1285
4230,2014-05-28,25,3,canned beer,1.1,Beverages,3.3000000000000003,12050
4582,2014-03-02,4,2,other vegetables,0.8,Fresh Food,1.6,13393
4660,2014-10-16,18,2,yogurt,2.2,Dairy,4.4,13688
2255,2014-04-21,6,3,pot plants,3.5,Household & Hygiene,10.5,4679
4862,2014-04-26,158,1,flower (seeds),6.8,Household & Hygiene,6.8,14495
1605,2014-03-02,12,1,fruit/vegetable juice,2.1,Beverages,2.1,2206
1403,2014-01-11,12,2,fruit/vegetable juice,2.1,Beverages,4.2,1458
1192,2014-12-27,24,2,pastry,3.1,Bakery & Sweets,6.2,705
1617,2014-07-20,77,2,dish cleaner,2.5,Household & Hygiene,5.0,2261
2806,2014-01-19,25,3,canned beer,1.1,Beverages,3.3000000000000003,6754
2749,2014-11-20,119,3,long life bakery product,9.9,Bakery & Sweets,29.700000000000003,6522
4840,2014-11-22,12,2,fruit/vegetable juice,2.1,Beverages,4.2,14413
1381,2014-05-07,24,1,pastry,3.1,Bakery & Sweets,3.1,1389
1932,2014-06-19,17,2,bottled water,0.5,Beverages,1.0,3484
4124,2014-11-25,134,2,cereals,4.5,Snacks,9.0,11618
1412,2014-08-21,71,1,shopping bags,5.12,Household & Hygiene,5.12,1498
1841,2014-12-16,35,1,sugar,1.2,Bakery & Sweets,1.2,3114
1736,2014-07-15,38,1,soda,0.8,Beverages,0.8,2688
1798,2014-06-22,137,1,male cosmetics,10.6,Personal Care,10.6,2955
1004,2014-05-01,85,3,cling film/bags,2.2,Household & Hygiene,6.6000000000000005,19
1582,2014-06-10,43,3,sparkling wine,12.5,Beverages,37.5,2122
3664,2014-02-13,114,2,napkins,21.8,Household & Hygiene,43.6,9919
2225,2014-09-29,115,3,waffles,2.5,Bakery & Sweets,7.5,4555
3175,2014-04-29,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,8102
1891,2014-01-05,83,2,white bread,0.3,Bakery & Sweets,0.6,3311
4306,2014-05-17,114,1,napkins,21.8,Household & Hygiene,21.8,12362
1545,2014-04-01,67,1,hair spray,5.4,Personal Care,5.4,1991
1741,2014-12-05,138,3,candles,2.7,Household & Hygiene,8.100000000000001,2710
3289,2014-09-27,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,8525
2139,2014-07-03,125,3,instant coffee,4.9,Frozen & Processed Food,14.700000000000001,4244
4362,2014-06-14,142,3,seasonal products,5.4,Specialty & Seasonal,16.200000000000003,12581
4371,2014-05-24,11,1,butter,3.2,Dairy,3.2,12616
4206,2014-09-09,50,1,bottled beer,1.8,Beverages,1.8,11944
3185,2014-02-21,44,3,newspapers,3.2,Specialty & Seasonal,9.600000000000001,8151
2440,2014-06-26,88,2,house keeping products,8.5,Household & Hygiene,17.0,5366
3827,2014-08-09,12,1,fruit/vegetable juice,2.1,Beverages,2.1,10536
1949,2014-04-13,65,1,candy,3.6,Bakery & Sweets,3.6,3550
3410,2014-01-20,60,1,cream cheese,6.3,Dairy,6.3,8947
3530,2014-01-24,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,9412
4696,2014-10-03,164,3,ready soups,3.9,Frozen & Processed Food,11.7,13857
2963,2014-03-01,17,3,bottled water,0.5,Beverages,1.5,7323
2396,2014-08-21,99,2,canned vegetables,5.7,Frozen & Processed Food,11.4,5202
1913,2014-02-25,103,1,semi-finished bread,1.1,Frozen & Processed Food,1.1,3400
4657,2014-12-27,32,3,red/blush wine,12.2,Beverages,36.599999999999994,13679
2641,2014-04-01,137,3,male cosmetics,10.6,Personal Care,31.799999999999997,6112
2615,2014-01-19,17,1,bottled water,0.5,Beverages,0.5,6020
4681,2014-10-31,114,3,napkins,21.8,Household & Hygiene,65.4,13781
1169,2014-12-15,50,3,bottled beer,1.8,Beverages,5.4,620
4769,2014-07-10,136,3,dishes,6.8,Specialty & Seasonal,20.4,14126
2010,2014-05-17,38,2,soda,0.8,Beverages,1.6,3757
1384,2014-06-28,125,3,instant coffee,4.9,Frozen & Processed Food,14.700000000000001,1402
2788,2014-08-10,80,1,salty snack,0.5,Snacks,0.5,6676
4628,2014-02-11,53,1,specialty chocolate,18.8,Bakery & Sweets,18.8,13562
3838,2014-12-21,141,1,cooking chocolate,7.2,Bakery & Sweets,7.2,10581
2965,2014-06-07,27,3,coffee,8.5,Beverages,25.5,7331
1903,2014-02-17,70,2,margarine,3.5,Pantry Staples,7.0,3359
4722,2014-01-07,91,3,frozen dessert,2.8,Frozen & Processed Food,8.399999999999999,13959
4209,2014-07-29,119,1,long life bakery product,9.9,Bakery & Sweets,9.9,11955
1422,2014-05-13,65,2,candy,3.6,Bakery & Sweets,7.2,1534
2995,2014-03-19,17,2,bottled water,0.5,Beverages,1.0,7433
1094,2014-08-18,80,3,salty snack,0.5,Snacks,1.5,335
3827,2014-06-24,118,1,chocolate marshmallow,4.13,Bakery & Sweets,4.13,10538
3846,2014-09-01,130,3,dental care,11.45,Personal Care,34.349999999999994,10612
3259,2014-02-01,136,1,dishes,6.8,Specialty & Seasonal,6.8,8419
4278,2014-05-20,99,2,canned vegetables,5.7,Frozen & Processed Food,11.4,12238
2194,2014-09-09,96,3,hygiene articles,7.5,Household & Hygiene,22.5,4455
2094,2014-03-24,27,2,coffee,8.5,Beverages,17.0,4100
3511,2014-04-30,44,1,newspapers,3.2,Specialty & Seasonal,3.2,9336
1428,2014-09-15,114,2,napkins,21.8,Household & Hygiene,43.6,1559
4806,2014-05-07,70,2,margarine,3.5,Pantry Staples,7.0,14271
3607,2014-02-22,70,2,margarine,3.5,Pantry Staples,7.0,9719
4587,2014-05-23,142,3,seasonal products,5.4,Specialty & Seasonal,16.200000000000003,13412
3028,2014-11-20,154,1,cake bar,2.4,Bakery & Sweets,2.4,7552
1308,2014-01-11,24,2,pastry,3.1,Bakery & Sweets,6.2,1121
2417,2014-11-03,44,2,newspapers,3.2,Specialty & Seasonal,6.4,5274
2573,2014-01-07,20,2,brown bread,0.8,Bakery & Sweets,1.6,5857
4862,2014-07-18,38,2,soda,0.8,Beverages,1.6,14494
1190,2014-06-21,38,1,soda,0.8,Beverages,0.8,697
3879,2014-08-03,2,1,whole milk,1.8,Dairy,1.8,10736
3383,2014-09-19,17,3,bottled water,0.5,Beverages,1.5,8853
1599,2014-10-10,65,1,candy,3.6,Bakery & Sweets,3.6,2182
4689,2014-11-28,24,1,pastry,3.1,Bakery & Sweets,3.1,13821
1233,2014-04-07,45,2,curd,9.8,Dairy,19.6,842
1301,2014-01-30,131,3,roll products,8.6,Specialty & Seasonal,25.799999999999997,1097
1110,2014-09-22,61,3,liquor,8.5,Beverages,25.5,400
3320,2014-04-12,111,2,brandy,15.8,Beverages,31.6,8637
2679,2014-12-16,118,3,chocolate marshmallow,4.13,Bakery & Sweets,12.39,6252
3540,2014-10-27,17,1,bottled water,0.5,Beverages,0.5,9448
4585,2014-05-17,24,3,pastry,3.1,Bakery & Sweets,9.3,13406
3743,2014-12-22,59,2,hard cheese,4.5,Dairy,9.0,10218
1961,2014-01-13,75,3,frozen vegetables,2.5,Frozen & Processed Food,7.5,3587
1897,2014-05-01,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,3337
4606,2014-11-07,72,3,salt,0.7,Pantry Staples,2.0999999999999996,13481
3660,2014-10-14,99,2,canned vegetables,5.7,Frozen & Processed Food,11.4,9898
2922,2014-06-06,27,1,coffee,8.5,Beverages,8.5,7159
3800,2014-11-25,44,3,newspapers,3.2,Specialty & Seasonal,9.600000000000001,10446
3762,2014-11-28,68,1,photo/film,11.9,Household & Hygiene,11.9,10300
4317,2014-03-27,60,1,cream cheese,6.3,Dairy,6.3,12405
3325,2014-04-11,74,1,whipped/sour cream,5.5,Dairy,5.5,8661
1731,2014-08-26,41,3,processed cheese,6.4,Dairy,19.200000000000003,2668
1327,2014-03-08,71,1,shopping bags,5.12,Household & Hygiene,5.12,1183
4387,2014-12-23,27,3,coffee,8.5,Beverages,25.5,12672
1740,2014-07-11,18,3,yogurt,2.2,Dairy,6.6000000000000005,2704
1006,2014-07-11,148,3,skin care,10.3,Personal Care,30.900000000000002,31
4993,2014-05-25,71,1,shopping bags,5.12,Household & Hygiene,5.12,14945
1888,2014-08-02,115,3,waffles,2.5,Bakery & Sweets,7.5,3293
3762,2014-10-31,73,2,oil,3.4,Pantry Staples,6.8,10301
3785,2014-07-12,44,2,newspapers,3.2,Specialty & Seasonal,6.4,10391
3116,2014-05-22,62,2,pickled vegetables,2.7,Fresh Food,5.4,7889
3705,2014-05-18,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,10079
4916,2014-01-11,75,2,frozen vegetables,2.5,Frozen & Processed Food,5.0,14672
3467,2014-10-20,65,3,candy,3.6,Bakery & Sweets,10.8,9145
2523,2014-10-11,71,3,shopping bags,5.12,Household & Hygiene,15.36,5667
2916,2014-08-12,55,3,cleaner,11.8,Household & Hygiene,35.400000000000006,7136
3675,2014-11-15,47,1,popcorn,2.4,Bakery & Sweets,2.4,9964
1206,2014-02-03,138,2,candles,2.7,Household & Hygiene,5.4,750
1621,2014-08-28,68,3,photo/film,11.9,Household & Hygiene,35.7,2283
2629,2014-07-09,71,2,shopping bags,5.12,Household & Hygiene,10.24,6072
2712,2014-08-15,71,2,shopping bags,5.12,Household & Hygiene,10.24,6383
2486,2014-04-19,85,1,cling film/bags,2.2,Household & Hygiene,2.2,5531
3166,2014-05-03,88,2,house keeping products,8.5,Household & Hygiene,17.0,8071
3120,2014-01-02,44,3,newspapers,3.2,Specialty & Seasonal,9.600000000000001,7904
4060,2014-10-01,114,3,napkins,21.8,Household & Hygiene,65.4,11365
4443,2014-10-19,136,2,dishes,6.8,Specialty & Seasonal,13.6,12879
2180,2014-09-27,11,2,butter,3.2,Dairy,6.4,4401
2552,2014-07-11,27,1,coffee,8.5,Beverages,8.5,5782
4022,2014-07-10,64,3,UHT-milk,2.1,Dairy,6.300000000000001,11251
2617,2014-08-12,2,2,whole milk,1.8,Dairy,3.6,6027
2937,2014-04-24,136,2,dishes,6.8,Specialty & Seasonal,13.6,7215
3516,2014-09-09,50,3,bottled beer,1.8,Beverages,5.4,9348
3582,2014-06-16,69,2,domestic eggs,1.25,Fresh Food,2.5,9608
2022,2014-03-28,64,1,UHT-milk,2.1,Dairy,2.1,3812
2345,2014-06-09,2,2,whole milk,1.8,Dairy,3.6,5007
2837,2014-11-05,100,2,chewing gum,0.5,Specialty & Seasonal,1.0,6859
3715,2014-04-04,17,1,bottled water,0.5,Beverages,0.5,10106
3010,2014-06-13,96,1,hygiene articles,7.5,Household & Hygiene,7.5,7482
2428,2014-02-11,70,1,margarine,3.5,Pantry Staples,3.5,5310
4512,2014-08-12,96,3,hygiene articles,7.5,Household & Hygiene,22.5,13136
1194,2014-01-16,155,2,honey,9.7,Bakery & Sweets,19.4,709
2492,2014-03-14,71,2,shopping bags,5.12,Household & Hygiene,10.24,5549
3732,2014-07-14,44,1,newspapers,3.2,Specialty & Seasonal,3.2,10170
1653,2014-12-20,101,3,canned fish,2.1,Frozen & Processed Food,6.300000000000001,2399
3117,2014-03-19,12,1,fruit/vegetable juice,2.1,Beverages,2.1,7893
1506,2014-12-25,73,2,oil,3.4,Pantry Staples,6.8,1859
3110,2014-07-23,81,3,Instant food products,0.6,Frozen & Processed Food,1.7999999999999998,7862
2274,2014-02-22,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,4760
3074,2014-11-03,71,2,shopping bags,5.12,Household & Hygiene,10.24,7722
4969,2014-09-09,15,3,specialty bar,5.2,Bakery & Sweets,15.600000000000001,14869
2546,2014-06-04,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,5752
4434,2014-01-30,49,1,beverages,1.1,Beverages,1.1,12842
2931,2014-07-05,142,3,seasonal products,5.4,Specialty & Seasonal,16.200000000000003,7193
1329,2014-01-29,28,1,misc. beverages,1.2,Beverages,1.2,1195
3797,2014-09-07,12,3,fruit/vegetable juice,2.1,Beverages,6.300000000000001,10434
1525,2014-07-13,76,1,sliced cheese,4.2,Dairy,4.2,1931
3704,2014-12-03,2,1,whole milk,1.8,Dairy,1.8,10073
3221,2014-07-28,39,3,detergent,5.5,Household & Hygiene,16.5,8278
1118,2014-03-02,76,1,sliced cheese,4.2,Dairy,4.2,430
4891,2014-06-02,60,2,cream cheese,6.3,Dairy,12.6,14594
2716,2014-09-03,17,2,bottled water,0.5,Beverages,1.0,6398
1083,2014-07-15,105,3,bathroom cleaner,5.8,Household & Hygiene,17.4,297
1345,2014-04-08,71,3,shopping bags,5.12,Household & Hygiene,15.36,1255
3122,2014-04-16,83,3,white bread,0.3,Bakery & Sweets,0.8999999999999999,7919
2306,2014-03-17,71,2,shopping bags,5.12,Household & Hygiene,10.24,4868
1410,2014-06-26,82,3,pet care,5.8,Pet Care,17.4,1492
2956,2014-07-22,75,3,frozen vegetables,2.5,Frozen & Processed Food,7.5,7290
4389,2014-04-22,154,1,cake bar,2.4,Bakery & Sweets,2.4,12682
4946,2014-04-24,12,3,fruit/vegetable juice,2.1,Beverages,6.300000000000001,14786
3893,2014-05-19,71,2,shopping bags,5.12,Household & Hygiene,10.24,10782
3401,2014-03-17,18,2,yogurt,2.2,Dairy,4.4,8912
3082,2014-07-07,85,3,cling film/bags,2.2,Household & Hygiene,6.6000000000000005,7748
2437,2014-07-06,69,2,domestic eggs,1.25,Fresh Food,2.5,5348
3909,2014-11-16,41,1,processed cheese,6.4,Dairy,6.4,10846
3207,2014-12-06,101,1,canned fish,2.1,Frozen & Processed Food,2.1,8226
4526,2014-12-19,154,3,cake bar,2.4,Bakery & Sweets,7.199999999999999,13187
1288,2014-09-28,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,1052
1013,2014-01-17,17,1,bottled water,0.5,Beverages,0.5,55
1615,2014-06-07,31,1,curd cheese,9.2,Dairy,9.2,2250
3956,2014-10-26,81,3,Instant food products,0.6,Frozen & Processed Food,1.7999999999999998,11019
1868,2014-03-19,14,2,chocolate,11.5,Bakery & Sweets,23.0,3218
2863,2014-03-03,50,3,bottled beer,1.8,Beverages,5.4,6955
3052,2014-10-26,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,7651
2612,2014-06-02,44,3,newspapers,3.2,Specialty & Seasonal,9.600000000000001,6007
4362,2014-01-22,18,3,yogurt,2.2,Dairy,6.6000000000000005,12582
4512,2014-05-28,14,3,chocolate,11.5,Bakery & Sweets,34.5,13139
4176,2014-06-11,115,3,waffles,2.5,Bakery & Sweets,7.5,11822
1766,2014-04-15,53,3,specialty chocolate,18.8,Bakery & Sweets,56.400000000000006,2810
4261,2014-05-29,139,2,whisky,28.5,Beverages,57.0,12165
4683,2014-03-02,69,3,domestic eggs,1.25,Fresh Food,3.75,13785
1443,2014-08-25,51,1,dessert,1.15,Bakery & Sweets,1.15,1614
1692,2014-07-26,114,3,napkins,21.8,Household & Hygiene,65.4,2534
2283,2014-11-22,24,2,pastry,3.1,Bakery & Sweets,6.2,4780
3562,2014-12-17,44,1,newspapers,3.2,Specialty & Seasonal,3.2,9538
1004,2014-06-10,14,3,chocolate,11.5,Bakery & Sweets,34.5,23
1405,2014-05-14,50,3,bottled beer,1.8,Beverages,5.4,1467
2141,2014-04-24,11,1,butter,3.2,Dairy,3.2,4254
2954,2014-07-17,12,3,fruit/vegetable juice,2.1,Beverages,6.300000000000001,7279
2230,2014-07-14,38,2,soda,0.8,Beverages,1.6,4574
1765,2014-06-12,78,3,baking powder,1.8,Pantry Staples,5.4,2808
4735,2014-03-27,82,2,pet care,5.8,Pet Care,11.6,14002
3603,2014-07-20,45,3,curd,9.8,Dairy,29.400000000000002,9709
1774,2014-08-10,55,1,cleaner,11.8,Household & Hygiene,11.8,2845
4018,2014-10-30,130,2,dental care,11.45,Personal Care,22.9,11237
2437,2014-02-25,150,3,nut snack,4.9,Snacks,14.700000000000001,5352
2847,2014-04-28,14,3,chocolate,11.5,Bakery & Sweets,34.5,6894
3832,2014-06-07,50,1,bottled beer,1.8,Beverages,1.8,10561
4433,2014-10-19,96,1,hygiene articles,7.5,Household & Hygiene,7.5,12834
2358,2014-06-26,75,2,frozen vegetables,2.5,Frozen & Processed Food,5.0,5064
2540,2014-07-23,97,2,artif. sweetener,2.1,Pantry Staples,4.2,5730
2298,2014-04-12,73,2,oil,3.4,Pantry Staples,6.8,4840
4618,2014-02-28,53,3,specialty chocolate,18.8,Bakery & Sweets,56.400000000000006,13527
4667,2014-03-05,14,3,chocolate,11.5,Bakery & Sweets,34.5,13719
4527,2014-10-14,75,2,frozen vegetables,2.5,Frozen & Processed Food,5.0,13194
1521,2014-09-11,70,3,margarine,3.5,Pantry Staples,10.5,1915
3403,2014-01-21,64,1,UHT-milk,2.1,Dairy,2.1,8924
3831,2014-03-29,65,3,candy,3.6,Bakery & Sweets,10.8,10560
3141,2014-01-04,114,2,napkins,21.8,Household & Hygiene,43.6,7986
2732,2014-03-04,92,3,vinegar,1.5,Pantry Staples,4.5,6457
3905,2014-04-04,50,1,bottled beer,1.8,Beverages,1.8,10828
3100,2014-04-16,14,2,chocolate,11.5,Bakery & Sweets,23.0,7825
1549,2014-07-17,17,2,bottled water,0.5,Beverages,1.0,2004
3726,2014-09-03,2,2,whole milk,1.8,Dairy,3.6,10146
1429,2014-10-19,50,2,bottled beer,1.8,Beverages,3.6,1565
2928,2014-11-04,95,3,frozen fish,5.8,Frozen & Processed Food,17.4,7183
3482,2014-01-13,38,1,soda,0.8,Beverages,0.8,9203
2410,2014-12-06,77,3,dish cleaner,2.5,Household & Hygiene,7.5,5252
4448,2014-12-11,37,3,herbs,6.5,Fresh Food,19.5,12895
3095,2014-05-08,99,2,canned vegetables,5.7,Frozen & Processed Food,11.4,7806
4445,2014-04-25,119,1,long life bakery product,9.9,Bakery & Sweets,9.9,12891
3148,2014-04-23,70,3,margarine,3.5,Pantry Staples,10.5,8012
4746,2014-07-08,103,1,semi-finished bread,1.1,Frozen & Processed Food,1.1,14048
2814,2014-06-10,44,1,newspapers,3.2,Specialty & Seasonal,3.2,6785
4494,2014-11-08,44,1,newspapers,3.2,Specialty & Seasonal,3.2,13054
2631,2014-09-29,115,1,waffles,2.5,Bakery & Sweets,2.5,6081
3021,2014-11-15,17,3,bottled water,0.5,Beverages,1.5,7522
1530,2014-09-05,12,1,fruit/vegetable juice,2.1,Beverages,2.1,1950
4202,2014-07-12,119,3,long life bakery product,9.9,Bakery & Sweets,29.700000000000003,11932
3931,2014-06-22,78,1,baking powder,1.8,Pantry Staples,1.8,10937
1644,2014-07-13,114,1,napkins,21.8,Household & Hygiene,21.8,2358
3149,2014-01-25,114,3,napkins,21.8,Household & Hygiene,65.4,8015
2122,2014-04-06,73,2,oil,3.4,Pantry Staples,6.8,4187
3831,2014-03-01,74,3,whipped/sour cream,5.5,Dairy,16.5,10557
3583,2014-03-21,35,1,sugar,1.2,Bakery & Sweets,1.2,9617
3848,2014-02-28,85,3,cling film/bags,2.2,Household & Hygiene,6.6000000000000005,10626
1264,2014-12-11,11,1,butter,3.2,Dairy,3.2,951
2060,2014-05-25,20,3,brown bread,0.8,Bakery & Sweets,2.4000000000000004,3959
4116,2014-10-12,44,3,newspapers,3.2,Specialty & Seasonal,9.600000000000001,11586
4727,2014-04-12,49,3,beverages,1.1,Beverages,3.3000000000000003,13979
1692,2014-05-04,73,2,oil,3.4,Pantry Staples,6.8,2530
4370,2014-02-12,119,3,long life bakery product,9.9,Bakery & Sweets,29.700000000000003,12612
1355,2014-03-29,58,3,ice cream,1.8,Frozen & Processed Food,5.4,1291
2549,2014-08-20,114,2,napkins,21.8,Household & Hygiene,43.6,5766
2612,2014-06-11,38,2,soda,0.8,Beverages,1.6,6009
1094,2014-12-11,34,1,flour,2.1,Pantry Staples,2.1,333
2932,2014-11-10,115,1,waffles,2.5,Bakery & Sweets,2.5,7194
4402,2014-10-09,55,3,cleaner,11.8,Household & Hygiene,35.400000000000006,12726
3942,2014-05-06,69,1,domestic eggs,1.25,Fresh Food,1.25,10971
2644,2014-03-29,44,3,newspapers,3.2,Specialty & Seasonal,9.600000000000001,6125
3116,2014-03-12,45,2,curd,9.8,Dairy,19.6,7887
1188,2014-07-04,17,2,bottled water,0.5,Beverages,1.0,689
1387,2014-05-31,71,3,shopping bags,5.12,Household & Hygiene,15.36,1413
4468,2014-03-12,76,1,sliced cheese,4.2,Dairy,4.2,12971
1652,2014-12-06,12,1,fruit/vegetable juice,2.1,Beverages,2.1,2393
1234,2014-03-16,17,1,bottled water,0.5,Beverages,0.5,850
3480,2014-08-31,33,3,frozen potato products,3.0,Frozen & Processed Food,9.0,9198
3946,2014-04-19,159,1,rice,11.1,Pantry Staples,11.1,10982
2784,2014-08-10,70,2,margarine,3.5,Pantry Staples,7.0,6656
3743,2014-08-13,69,2,domestic eggs,1.25,Fresh Food,2.5,10216
1859,2014-11-05,152,2,softener,11.8,Household & Hygiene,23.6,3179
1479,2014-03-29,38,2,soda,0.8,Beverages,1.6,1750
1719,2014-04-25,76,2,sliced cheese,4.2,Dairy,8.4,2623
1618,2014-07-13,47,2,popcorn,2.4,Bakery & Sweets,4.8,2266
3976,2014-10-05,79,2,specialty cheese,12.14,Dairy,24.28,11103
2482,2014-01-21,28,2,misc. beverages,1.2,Beverages,2.4,5518
4899,2014-08-27,81,2,Instant food products,0.6,Frozen & Processed Food,1.2,14626
2364,2014-07-23,17,3,bottled water,0.5,Beverages,1.5,5089
2478,2014-02-25,51,3,dessert,1.15,Bakery & Sweets,3.4499999999999997,5505
3680,2014-10-25,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,9984
2552,2014-06-20,96,2,hygiene articles,7.5,Household & Hygiene,15.0,5784
3676,2014-06-09,155,2,honey,9.7,Bakery & Sweets,19.4,9965
1855,2014-07-16,69,1,domestic eggs,1.25,Fresh Food,1.25,3167
3582,2014-11-29,134,3,cereals,4.5,Snacks,13.5,9611
2688,2014-12-21,24,2,pastry,3.1,Bakery & Sweets,6.2,6283
3782,2014-05-14,69,3,domestic eggs,1.25,Fresh Food,3.75,10375
1427,2014-06-12,76,2,sliced cheese,4.2,Dairy,8.4,1556
4310,2014-07-07,32,1,red/blush wine,12.2,Beverages,12.2,12375
2803,2014-10-26,73,2,oil,3.4,Pantry Staples,6.8,6743
4601,2014-01-05,60,3,cream cheese,6.3,Dairy,18.9,13465
2027,2014-02-26,69,3,domestic eggs,1.25,Fresh Food,3.75,3824
1398,2014-08-23,69,3,domestic eggs,1.25,Fresh Food,3.75,1449
1896,2014-07-25,18,3,yogurt,2.2,Dairy,6.6000000000000005,3336
3731,2014-08-18,4,2,other vegetables,0.8,Fresh Food,1.6,10166
2764,2014-04-18,65,1,candy,3.6,Bakery & Sweets,3.6,6586
3909,2014-09-16,129,1,mayonnaise,1.8,Specialty & Seasonal,1.8,10845
2857,2014-12-12,12,2,fruit/vegetable juice,2.1,Beverages,4.2,6933
2192,2014-11-21,142,2,seasonal products,5.4,Specialty & Seasonal,10.8,4440
1507,2014-06-06,41,3,processed cheese,6.4,Dairy,19.200000000000003,1861
4617,2014-11-03,128,2,soft cheese,7.2,Dairy,14.4,13520
3920,2014-02-17,111,1,brandy,15.8,Beverages,15.8,10897
1843,2014-09-24,160,2,tea,8.7,Beverages,17.4,3120
2946,2014-09-20,69,2,domestic eggs,1.25,Fresh Food,2.5,7251
1087,2014-12-16,156,1,jam,5.22,Bakery & Sweets,5.22,311
2014,2014-12-19,145,1,syrup,4.3,Beverages,4.3,3777
1473,2014-02-27,31,2,curd cheese,9.2,Dairy,18.4,1721
3095,2014-08-17,76,3,sliced cheese,4.2,Dairy,12.600000000000001,7809
